transaction_id,timestamp,product_name,quantity,unit_price,total_amount
10401,2023-01-07 14:34:58,Small Mocha,2,3.85,7.7
10402,2023-01-07 14:47:05,Single Espresso,1,2.67,2.67
10403,2023-01-07 14:49:39,Medium Mocha,3,3.69,11.07
10404,2023-01-07 15:27:35,Small Mocha,2,4.32,8.64
10405,2023-01-07 15:34:21,Chicken & Avocado Wrap,1,7.02,7.02
10406,2023-01-07 15:45:38,Large Cappuccino,1,4.6,4.6
10407,2023-01-07 15:48:27,Ham & Cheese Croissant,1,6.88,6.19
10408,2023-01-07 15:51:48,Small Americano,1,2.56,2.56
10409,2023-01-07 15:55:32,Large Matcha Latte,2,4.94,9.88
10410,2023-01-07 16:00:20,Small Matcha Latte,1,3.44,3.1
10411,2023-01-07 16:24:43,Large Matcha Latte,1,4.94,4.94
10412,2023-01-07 16:25:11,Vegan Falafel Wrap,1,5.52,4.97
10413,2023-01-07 16:25:12,Croissant,1,2.05,2.05
10414,2023-01-07 16:39:57,Large Berry Blast,1,7.72,7.72
10415,2023-01-07 17:11:29,Large Berry Blast,2,5.8,11.6
10416,2023-01-07 18:10:12,Large Americano,1,3.08,3.08
10417,2023-01-07 19:15:56,Double Espresso,1,2.67,2.67
10418,2023-01-07 19:52:29,Large Matcha Latte,1,4.42,4.42
10419,2023-01-07 21:27:10,Large Chai Latte,1,5.24,5.24
10420,2023-01-07 22:06:00,Small Mocha,1,4.96,4.96
10421,2023-01-08 01:37:19,Large Latte,1,4.19,4.19
10422,2023-01-08 02:07:22,Large Earl Grey,1,3.35,3.35
10423,2023-01-08 04:19:39,Vegan Falafel Wrap,1,6.4,6.4
10424,2023-01-08 04:30:20,Tote Bag,1,14.7,14.7
10425,2023-01-08 05:08:20,Large Green Tea,1,2.92,2.92
10426,2023-01-08 06:15:49,Large Matcha Latte,1,5.55,5.55
10427,2023-01-08 06:28:13,Small Mocha,2,4.37,8.74
10428,2023-01-08 06:28:47,Scone,1,2.07,2.07
10429,2023-01-08 06:34:24,Small Matcha Latte,1,3.85,3.85
10430,2023-01-08 06:37:54,Small Matcha Latte,2,3.73,7.46
10431,2023-01-08 06:52:46,Large Earl Grey,1,2.92,2.92
10432,2023-01-08 06:59:34,Chocolate Chip Cookie,1,2.16,2.16
10433,2023-01-08 07:01:45,Small Chai Latte,2,3.57,6.43
10434,2023-01-08 07:09:44,Ham & Cheese Croissant,3,5.22,14.09
10435,2023-01-08 07:22:42,Large Green Tea,2,3.01,5.42
10436,2023-01-08 07:36:57,Small Earl Grey,1,2.05,2.05
10437,2023-01-08 07:46:23,Tote Bag,1,16.0,15.459999999999999
10438,2023-01-08 07:57:30,Small Green Tea,1,2.28,2.28
10439,2023-01-08 08:01:25,Large Mocha,1,5.72,5.72
10440,2023-01-08 08:02:27,Large Chai Latte,3,5.17,15.459999999999999
10441,2023-01-08 08:06:41,Small Latte,5,3.84,15.459999999999999
10442,2023-01-08 08:08:37,Small Chai Latte,2,3.61,7.22
10443,2023-01-08 08:10:21,Chicken & Avocado Wrap,1,7.48,6.73
10444,2023-01-08 08:15:34,Medium Americano,3,2.82,8.46
10445,2023-01-08 08:30:09,Scone,2,2.13,4.26
10446,2023-01-08 08:32:37,Medium Chai Latte,1,4.54,4.54
10447,2023-01-08 08:45:48,Small Americano,1,3.11,3.11
10448,2023-01-08 08:48:39,Chicken & Avocado Wrap,1,7.96,7.96
10449,2023-01-08 09:01:28,Coffee Mug,1,12.0,12.0
10450,2023-01-08 09:20:14,Large Americano,4,3.38,13.52
10451,2023-01-08 10:29:58,Double Espresso,1,2.38,2.02
10452,2023-01-08 10:34:41,Ham & Cheese Croissant,2,4.67,9.34
10453,2023-01-08 10:47:44,Large Berry Blast,7,7.48,15.459999999999999
10454,2023-01-08 10:48:40,Large Americano,2,2.83,5.66
10455,2023-01-08 10:52:25,Medium Americano,1,3.45,3.45
10456,2023-01-08 11:23:44,Large Chai Latte,1,5.24,5.24
10457,2023-01-08 11:31:24,Large Latte,2,4.23,8.46
10458,2023-01-08 11:32:44,Medium Americano,2,2.85,5.7
10459,2023-01-08 11:44:19,Medium Berry Blast,3,5.01,15.03
10460,2023-01-08 12:38:28,Croissant,1,2.05,1.95
10461,2023-01-08 12:42:27,Small Latte,1,3.49,3.49
10462,2023-01-08 13:04:39,Medium Latte,1,3.3,3.3
10463,2023-01-08 13:26:07,Medium Americano,1,2.91,2.91
10464,2023-01-08 13:37:26,Ham & Cheese Croissant,2,5.07,10.14
10465,2023-01-08 13:48:10,Blueberry Muffin,1,2.46,2.46
10466,2023-01-08 13:53:06,Medium Green Tea,2,2.8,5.6
10467,2023-01-08 13:55:38,Medium Matcha Latte,1,5.18,5.18
10468,2023-01-08 14:00:48,Ham & Cheese Croissant,1,5.17,5.17
10469,2023-01-08 14:04:48,Large Green Tea,1,2.94,2.94
10470,2023-01-08 14:28:36,Vegan Falafel Wrap,1,5.52,5.52
10471,2023-01-08 14:31:11,Small Latte,1,3.49,3.49
10472,2023-01-08 14:40:57,Medium Berry Blast,1,5.87,5.87
10473,2023-01-08 15:19:56,Large Earl Grey,1,2.72,2.31
10474,2023-01-08 15:33:06,Large Matcha Latte,1,5.62,5.62
10475,2023-01-08 15:47:43,Ham & Cheese Croissant,2,5.22,10.44
10476,2023-01-08 15:52:17,Small Americano,1,2.21,2.21
10477,2023-01-08 16:08:29,Chicken & Avocado Wrap,1,6.5,6.5
10478,2023-01-08 16:10:00,Small Mocha,2,4.24,8.48
10479,2023-01-08 16:22:36,Single Espresso,1,3.55,3.55
10480,2023-01-08 16:39:25,Small Earl Grey,2,2.12,4.24
10481,2023-01-08 16:40:40,Vegan Falafel Wrap,3,6.4,15.459999999999999
10482,2023-01-08 16:54:41,Large Matcha Latte,1,5.1,5.1
10483,2023-01-08 17:25:24,Medium Latte,1,4.19,4.19
10484,2023-01-08 17:39:55,Single Espresso,1,3.44,3.44
10485,2023-01-08 18:26:27,Croissant,1,2.62,2.62
10486,2023-01-08 18:38:17,Large Cappuccino,1,3.91,3.91
10487,2023-01-08 18:52:37,Small Matcha Latte,1,3.32,3.32
10488,2023-01-08 21:31:01,Medium Americano,1,2.94,2.94
10489,2023-01-08 23:17:40,Chicken & Avocado Wrap,1,6.5,6.5
10490,2023-01-09 03:04:32,Small Americano,1,2.7,2.7
10491,2023-01-09 03:10:07,Small Chai Latte,3,3.72,11.16
10492,2023-01-09 04:26:29,Small Earl Grey,1,2.35,2.35
10493,2023-01-09 05:35:50,Large Americano,1,2.83,2.83
10494,2023-01-09 05:51:34,Large Berry Blast,2,5.35,10.7
10495,2023-01-09 07:16:35,Medium Berry Blast,1,5.76,5.76
10496,2023-01-09 07:25:56,Small Americano,1,2.88,2.88
10497,2023-01-09 08:25:46,Scone,5,1.8,8.1
10498,2023-01-09 08:32:51,Vegan Falafel Wrap,1,5.64,5.64
10499,2023-01-09 08:42:40,Large Matcha Latte,1,4.94,4.94
10500,2023-01-09 09:01:16,Large Mocha,6,5.2,15.459999999999999
10501,2023-01-09 09:12:51,Double Espresso,3,2.75,8.25
10502,2023-01-09 09:18:49,Medium Latte,4,4.27,15.459999999999999
10503,2023-01-09 10:15:18,Croissant,3,2.38,7.14
10504,2023-01-09 10:19:07,Medium Green Tea,1,2.99,2.99
10505,2023-01-09 10:25:17,Vegan Falafel Wrap,2,5.64,11.28
10506,2023-01-09 10:37:34,Medium Cappuccino,1,3.57,3.57
10507,2023-01-09 10:53:29,Large Americano,2,3.28,6.56
10508,2023-01-09 11:37:34,Chocolate Chip Cookie,2,1.78,3.56
10509,2023-01-09 13:00:20,Ham & Cheese Croissant,1,4.67,4.67
10510,2023-01-09 13:00:50,Large Matcha Latte,2,4.89,9.78
10511,2023-01-09 13:19:43,Ham & Cheese Croissant,2,4.51,9.02
10512,2023-01-09 13:21:13,Large Americano,3,3.28,9.84
10513,2023-01-09 13:22:43,Small Americano,2,2.57,5.14
10514,2023-01-09 13:43:31,Double Espresso,3,2.38,7.14
10515,2023-01-09 14:18:20,Coffee Mug,1,11.04,11.04
10516,2023-01-09 14:32:54,Vegan Falafel Wrap,1,6.48,6.48
10517,2023-01-09 14:38:10,Large Green Tea,1,2.64,2.64
10518,2023-01-09 16:38:29,Large Latte,1,5.29,4.76
10519,2023-01-09 16:38:51,Large Matcha Latte,3,4.64,13.92
10520,2023-01-09 17:36:18,Medium Americano,2,3.14,6.28
10521,2023-01-09 18:33:40,Croissant,1,2.88,2.88
10522,2023-01-09 21:06:24,Large Cappuccino,3,4.91,14.73
10523,2023-01-09 21:35:00,Small Chai Latte,2,3.8,7.6
10524,2023-01-09 22:39:54,Small Green Tea,3,2.42,7.26
10525,2023-01-10 00:23:58,Blueberry Muffin,1,2.85,2.85
10526,2023-01-10 01:56:55,Blueberry Muffin,2,2.46,4.92
10527,2023-01-10 04:00:03,Chocolate Chip Cookie,1,1.88,1.88
10528,2023-01-10 04:02:21,Medium Latte,1,3.65,3.65
10529,2023-01-10 05:15:00,Medium Earl Grey,2,2.99,5.98
10530,2023-01-10 06:18:35,Medium Berry Blast,1,5.01,5.01
10531,2023-01-10 06:38:47,Medium Matcha Latte,1,3.82,3.82
10532,2023-01-10 06:56:34,Small Cappuccino,1,3.38,3.38
10533,2023-01-10 07:00:35,Chocolate Chip Cookie,2,1.9,3.8
10534,2023-01-10 07:26:55,Medium Earl Grey,2,3.43,6.86
10535,2023-01-10 07:35:22,Large Green Tea,4,3.1,12.4
10536,2023-01-10 07:47:06,Scone,4,2.61,10.44
10537,2023-01-10 08:06:37,Double Espresso,1,2.59,2.59
10538,2023-01-10 08:22:46,Large Mocha,2,4.89,9.78
10539,2023-01-10 08:33:06,Vegan Falafel Wrap,2,5.1,10.2
10540,2023-01-10 08:53:34,Small Mocha,5,3.32,15.459999999999999
10541,2023-01-10 09:11:17,Medium Latte,1,3.76,3.76
10542,2023-01-10 09:24:48,Medium Mocha,1,4.28,4.28
10543,2023-01-10 09:34:35,Large Americano,2,3.18,6.36
10544,2023-01-10 10:25:25,Large Americano,2,4.31,8.62
10545,2023-01-10 10:29:02,Large Mocha,2,4.94,9.88
10546,2023-01-10 10:42:52,Large Matcha Latte,2,5.2,10.4
10547,2023-01-10 11:15:39,Medium Earl Grey,3,2.93,8.79
10548,2023-01-10 11:49:14,Croissant,3,2.35,7.05
10549,2023-01-10 12:00:13,Medium Earl Grey,1,2.8,2.8
10550,2023-01-10 12:09:59,Medium Americano,1,3.3,3.3
10551,2023-01-10 12:43:25,Small Americano,1,2.21,2.21
10552,2023-01-10 12:53:54,Medium Americano,3,2.76,8.28
10553,2023-01-10 12:53:56,Medium Cappuccino,6,3.8,15.459999999999999
10554,2023-01-10 14:38:57,Coffee Mug,1,11.28,11.28
10555,2023-01-10 15:30:16,Vegan Falafel Wrap,1,7.5,7.5
10556,2023-01-10 15:42:51,Large Berry Blast,1,5.92,5.33
10557,2023-01-10 16:02:43,Medium Berry Blast,1,4.51,4.51
10558,2023-01-10 16:03:01,Small Latte,2,2.95,5.9
10559,2023-01-10 16:12:55,Blueberry Muffin,1,3.24,2.92
10560,2023-01-10 16:28:50,Large Americano,2,3.97,7.15
10561,2023-01-10 16:30:19,Tote Bag,2,14.25,15.459999999999999
10562,2023-01-10 16:34:53,Small Mocha,2,3.34,6.68
10563,2023-01-10 17:02:10,Coffee Mug,1,12.96,12.96
10564,2023-01-10 17:16:22,Large Earl Grey,1,3.04,3.04
10565,2023-01-10 17:25:08,Large Mocha,2,5.45,10.9
10566,2023-01-10 17:36:35,Large Chai Latte,1,4.75,4.75
10567,2023-01-11 02:17:58,Small Green Tea,1,2.45,2.45
10568,2023-01-11 04:51:02,Small Matcha Latte,5,3.34,15.459999999999999
10569,2023-01-11 06:48:30,Medium Mocha,1,4.23,4.23
10570,2023-01-11 07:02:25,Large Americano,5,3.68,15.459999999999999
10571,2023-01-11 07:03:32,Medium Green Tea,1,2.58,2.58
10572,2023-01-11 07:06:35,Small Cappuccino,3,3.38,10.14
10573,2023-01-11 07:09:50,Medium Latte,1,4.32,4.32
10574,2023-01-11 07:16:08,Croissant,1,2.35,2.35
10575,2023-01-11 07:25:52,Small Matcha Latte,1,3.32,3.32
10576,2023-01-11 07:36:12,Large Berry Blast,2,6.72,13.44
10577,2023-01-11 07:52:28,Medium Earl Grey,3,2.63,7.89
10578,2023-01-11 07:57:59,Ham & Cheese Croissant,2,4.51,9.02
10579,2023-01-11 07:58:22,Vegan Falafel Wrap,2,5.64,11.28
10580,2023-01-11 08:07:20,Chicken & Avocado Wrap,1,6.17,6.17
10581,2023-01-11 08:13:27,Medium Chai Latte,2,4.07,7.33
10582,2023-01-11 08:30:17,Scone,1,2.03,2.03
10583,2023-01-11 08:44:07,Medium Mocha,1,5.51,5.51
10584,2023-01-11 09:16:49,Small Latte,1,3.06,2.75
10585,2023-01-11 10:42:21,Large Americano,1,3.28,3.28
10586,2023-01-11 11:10:19,Small Mocha,1,4.37,4.37
10587,2023-01-11 12:13:01,Large Green Tea,3,3.92,11.76
10588,2023-01-11 12:18:19,Large Mocha,1,4.94,4.2
10589,2023-01-11 12:27:55,Blueberry Muffin,2,3.24,6.48
10590,2023-01-11 12:41:07,Large Chai Latte,2,6.06,12.12
10591,2023-01-11 12:58:01,Small Mocha,1,4.81,4.81
10592,2023-01-11 13:22:41,Small Mocha,1,3.97,3.97
10593,2023-01-11 13:23:56,Small Cappuccino,1,3.6,3.6
10594,2023-01-11 13:28:36,Small Green Tea,1,2.45,2.45
10595,2023-01-11 13:49:08,Small Mocha,2,4.66,9.32
10596,2023-01-11 14:10:26,Medium Chai Latte,1,3.75,3.75
10597,2023-01-11 14:24:18,Medium Americano,1,3.14,3.14
10598,2023-01-11 14:34:42,Medium Chai Latte,1,3.99,3.99
10599,2023-01-11 14:38:38,Scone,1,2.35,2.35
10600,2023-01-11 14:39:38,Medium Chai Latte,2,3.95,7.9
10601,2023-01-11 15:01:07,Double Espresso,2,3.13,5.63
10602,2023-01-11 15:30:08,Medium Cappuccino,1,3.8,3.42
10603,2023-01-11 15:33:30,Croissant,1,2.35,2.35
10604,2023-01-11 15:49:38,Small Green Tea,1,2.62,2.62
10605,2023-01-11 15:58:22,Small Americano,2,2.48,4.96
10606,2023-01-11 15:58:23,Large Americano,1,3.68,3.68
10607,2023-01-11 16:40:48,Medium Mocha,1,4.28,4.28
10608,2023-01-11 16:54:57,Coffee Mug,1,12.57,12.57
10609,2023-01-11 16:56:41,Tote Bag,1,14.1,14.1
10610,2023-01-11 16:58:46,Medium Mocha,1,4.86,4.86
10611,2023-01-11 17:02:24,Small Mocha,1,4.37,3.93
10612,2023-01-11 17:27:35,Small Mocha,2,3.69,7.38
10613,2023-01-11 19:03:14,Blueberry Muffin,1,2.76,2.76
10614,2023-01-11 20:18:27,Small Cappuccino,1,3.84,3.84
10615,2023-01-12 03:09:40,Medium Matcha Latte,1,4.1,4.1
10616,2023-01-12 06:19:30,Small Green Tea,1,2.12,2.12
10617,2023-01-12 06:31:53,Medium Latte,1,3.28,3.28
10618,2023-01-12 06:34:14,Single Espresso,1,2.73,2.73
10619,2023-01-12 06:43:53,Blueberry Muffin,1,2.76,2.76
10620,2023-01-12 06:57:38,Medium Mocha,1,4.14,4.14
10621,2023-01-12 07:03:00,Medium Green Tea,1,2.74,2.74
10622,2023-01-12 07:13:06,Small Mocha,2,4.96,9.92
10623,2023-01-12 07:15:39,Tote Bag,1,12.75,12.75
10624,2023-01-12 07:18:43,Small Earl Grey,2,2.38,4.28
10625,2023-01-12 07:20:00,Scone,1,2.16,2.16
10626,2023-01-12 07:46:22,Medium Americano,1,2.76,2.48
10627,2023-01-12 07:53:55,Medium Berry Blast,1,5.94,5.94
10628,2023-01-12 07:54:52,Medium Americano,1,3.3,3.3
10629,2023-01-12 08:00:21,Tote Bag,5,16.5,15.459999999999999
10630,2023-01-12 08:07:38,Blueberry Muffin,2,2.46,4.92
10631,2023-01-12 08:10:06,Small Cappuccino,4,3.49,13.96
10632,2023-01-12 08:20:59,Ham & Cheese Croissant,1,5.01,4.51
10633,2023-01-12 08:37:42,Large Berry Blast,1,6.17,6.17
10634,2023-01-12 08:39:05,Medium Matcha Latte,1,3.82,3.82
10635,2023-01-12 08:41:42,Chicken & Avocado Wrap,1,7.96,7.96
10636,2023-01-12 08:49:40,Blueberry Muffin,1,2.76,2.48
10637,2023-01-12 08:50:01,Large Latte,2,4.37,8.74
10638,2023-01-12 08:52:14,Vegan Falafel Wrap,3,6.29,15.459999999999999
10639,2023-01-12 09:05:08,Ham & Cheese Croissant,4,5.22,15.459999999999999
10640,2023-01-12 09:11:11,Croissant,2,2.45,4.9
10641,2023-01-12 09:15:13,Small Latte,2,3.28,6.56
10642,2023-01-12 09:20:06,Large Berry Blast,3,5.92,15.459999999999999
10643,2023-01-12 09:42:11,Large Green Tea,1,2.72,2.72
10644,2023-01-12 10:23:38,Small Latte,1,3.96,3.96
10645,2023-01-12 10:27:49,Medium Latte,2,3.57,7.14
10646,2023-01-12 10:29:31,Medium Americano,1,3.67,3.67
10647,2023-01-12 10:31:23,Coffee Mug,4,12.0,15.459999999999999
10648,2023-01-12 10:32:20,Double Espresso,2,2.73,5.46
10649,2023-01-12 11:55:04,Medium Mocha,1,4.15,4.15
10650,2023-01-12 11:59:40,Large Latte,2,4.32,8.64
10651,2023-01-12 12:49:17,Small Chai Latte,1,3.61,3.61
10652,2023-01-12 13:05:59,Small Chai Latte,1,4.18,4.18
10653,2023-01-12 13:10:44,Large Green Tea,2,3.04,6.08
10654,2023-01-12 13:15:59,Medium Americano,1,2.76,2.76
10655,2023-01-12 13:25:07,Scone,1,2.07,1.66
10656,2023-01-12 13:57:24,Blueberry Muffin,3,3.45,10.35
10657,2023-01-12 14:10:11,Small Cappuccino,2,3.49,6.98
10658,2023-01-12 14:20:45,Single Espresso,1,2.73,2.73
10659,2023-01-12 14:22:35,Chicken & Avocado Wrap,1,5.33,5.33
10660,2023-01-12 14:27:20,Small Latte,1,3.84,3.84
10661,2023-01-12 14:49:30,Large Cappuccino,1,5.06,5.06
10662,2023-01-12 14:59:45,Small Americano,1,3.11,3.11
10663,2023-01-12 15:18:21,Medium Cappuccino,1,4.4,3.96
10664,2023-01-12 15:19:10,Ham & Cheese Croissant,1,5.06,5.06
10665,2023-01-12 15:22:08,Double Espresso,2,2.67,5.34
10666,2023-01-12 15:28:04,Medium Earl Grey,1,3.02,3.02
10667,2023-01-12 16:25:08,Small Americano,1,2.62,2.62
10668,2023-01-12 16:34:41,Large Americano,1,3.61,3.61
10669,2023-01-12 17:10:27,Small Latte,1,2.95,2.66
10670,2023-01-12 17:16:31,Large Chai Latte,1,4.12,4.12
10671,2023-01-12 17:19:34,Large Mocha,1,4.89,4.89
10672,2023-01-12 17:45:54,Small Latte,3,3.42,10.26
10673,2023-01-12 18:18:28,Double Espresso,3,2.84,8.52
10674,2023-01-12 18:47:15,Medium Cappuccino,1,3.76,3.76
10675,2023-01-12 19:14:38,Small Americano,2,2.57,5.14
10676,2023-01-12 20:50:20,Large Latte,3,5.06,15.18
10677,2023-01-12 21:43:20,Large Americano,1,3.8,3.8
10678,2023-01-12 22:35:20,Large Green Tea,3,4.0,12.0
10679,2023-01-12 22:54:11,Small Cappuccino,1,3.06,3.06
10680,2023-01-12 23:34:46,Vegan Falafel Wrap,3,5.64,15.459999999999999
10681,2023-01-13 00:36:29,Medium Berry Blast,1,5.22,5.22
10682,2023-01-13 01:19:28,Medium Earl Grey,1,2.38,2.38
10683,2023-01-13 05:16:28,Small Matcha Latte,1,3.32,3.32
10684,2023-01-13 06:11:27,Medium Green Tea,2,2.66,5.32
10685,2023-01-13 06:44:51,Large Green Tea,2,2.94,5.88
10686,2023-01-13 06:56:11,Medium Chai Latte,1,3.95,3.95
10687,2023-01-13 07:21:14,Chocolate Chip Cookie,7,1.7,10.71
10688,2023-01-13 07:33:54,Medium Matcha Latte,6,4.28,15.459999999999999
10689,2023-01-13 07:41:33,Chicken & Avocado Wrap,1,7.15,7.15
10690,2023-01-13 07:50:04,Chocolate Chip Cookie,3,1.64,4.92
10691,2023-01-13 07:54:46,Medium Berry Blast,5,4.51,15.459999999999999
10692,2023-01-13 08:13:22,Small Green Tea,2,2.75,5.5
10693,2023-01-13 08:18:54,Small Earl Grey,1,2.3,2.07
10694,2023-01-13 08:29:19,Small Latte,1,3.21,2.89
10695,2023-01-13 08:31:32,Medium Mocha,1,4.71,4.71
10696,2023-01-13 08:38:05,Small Green Tea,2,2.7,5.4
10697,2023-01-13 08:53:50,Medium Matcha Latte,1,4.71,4.24
10698,2023-01-13 08:58:38,Small Cappuccino,3,2.95,8.85
10699,2023-01-13 08:59:02,Large Berry Blast,2,5.92,11.84
10700,2023-01-13 09:07:22,Medium Matcha Latte,2,4.8,9.6
10701,2023-01-13 09:11:30,Small Matcha Latte,2,4.05,8.1
10702,2023-01-13 09:32:34,Medium Americano,2,3.75,7.5
10703,2023-01-13 09:51:58,Croissant,8,2.67,15.459999999999999
10704,2023-01-13 09:55:33,Blueberry Muffin,2,3.3,6.6
10705,2023-01-13 11:13:26,Small Americano,1,2.21,2.21
10706,2023-01-13 12:37:19,Medium Mocha,1,4.86,4.86
10707,2023-01-13 13:14:48,Small Latte,2,3.06,6.12
10708,2023-01-13 13:22:50,Single Espresso,1,3.13,3.13
10709,2023-01-13 13:34:01,Medium Cappuccino,4,3.8,15.2
10710,2023-01-13 13:46:47,Small Latte,1,3.84,3.84
10711,2023-01-13 13:54:29,Small Cappuccino,1,4.28,3.64
10712,2023-01-13 14:23:40,Large Chai Latte,2,5.24,10.48
10713,2023-01-13 14:49:09,Blueberry Muffin,1,3.24,3.24
10714,2023-01-13 15:05:55,Medium Americano,1,3.24,3.24
10715,2023-01-13 15:23:19,Large Cappuccino,1,4.51,4.06
10716,2023-01-13 16:18:07,Chocolate Chip Cookie,3,2.13,6.39
10717,2023-01-13 16:32:30,Small Matcha Latte,1,3.73,3.73
10718,2023-01-13 16:57:38,Large Earl Grey,1,3.68,3.31
10719,2023-01-13 17:12:16,Small Chai Latte,1,3.13,3.13
10720,2023-01-13 17:17:30,Chocolate Chip Cookie,1,1.84,1.84
10721,2023-01-13 17:40:03,Single Espresso,1,3.19,3.03
10722,2023-01-13 18:03:21,Chicken & Avocado Wrap,2,5.33,10.66
10723,2023-01-13 18:07:33,Large Earl Grey,1,3.46,3.46
10724,2023-01-13 18:58:03,Large Mocha,1,4.78,4.78
10725,2023-01-13 20:14:12,Medium Chai Latte,2,3.99,7.98
10726,2023-01-13 20:15:52,Large Berry Blast,3,5.74,15.459999999999999
10727,2023-01-13 21:44:12,Chocolate Chip Cookie,3,1.84,5.52
10728,2023-01-13 22:35:04,Chocolate Chip Cookie,1,1.94,1.94
10729,2023-01-13 23:13:02,Small Cappuccino,1,2.95,2.95
10730,2023-01-14 00:21:30,Medium Americano,1,2.82,2.82
10731,2023-01-14 00:25:08,Blueberry Muffin,1,2.94,2.94
10732,2023-01-14 00:43:45,Large Mocha,1,4.79,4.79
10733,2023-01-14 01:14:36,Medium Chai Latte,1,3.57,3.57
10734,2023-01-14 05:11:20,Small Earl Grey,2,2.42,4.84
10735,2023-01-14 05:32:36,Medium Cappuccino,1,3.8,3.8
10736,2023-01-14 05:43:04,Large Mocha,1,6.17,6.17
10737,2023-01-14 06:13:52,Double Espresso,4,3.09,12.36
10738,2023-01-14 06:20:11,Small Cappuccino,1,3.42,3.42
10739,2023-01-14 07:03:39,Large Cappuccino,2,4.23,7.61
10740,2023-01-14 07:19:14,Large Berry Blast,1,5.99,5.39
10741,2023-01-14 07:34:30,Medium Americano,3,2.85,8.55
10742,2023-01-14 07:38:35,Tote Bag,1,16.2,15.459999999999999
10743,2023-01-14 07:51:51,Small Chai Latte,7,3.23,15.459999999999999
10744,2023-01-14 07:56:24,Large Americano,2,2.83,5.66
10745,2023-01-14 08:27:16,Blueberry Muffin,1,2.46,2.46
10746,2023-01-14 08:35:27,Small Latte,2,3.53,7.06
10747,2023-01-14 08:36:16,Small Chai Latte,2,4.51,9.02
10748,2023-01-14 09:02:07,Croissant,6,2.38,14.28
10749,2023-01-14 09:21:10,Small Cappuccino,1,4.5,4.05
10750,2023-01-14 09:50:32,Single Espresso,1,2.67,2.4
10751,2023-01-14 09:55:06,Medium Latte,2,4.6,9.2
10752,2023-01-14 09:59:04,Double Espresso,2,3.33,6.66
10753,2023-01-14 09:59:10,Small Cappuccino,2,3.38,6.08
10754,2023-01-14 10:05:34,Scone,3,2.01,6.03
10755,2023-01-14 10:12:18,Chicken & Avocado Wrap,1,5.98,4.78
10756,2023-01-14 10:13:59,Small Green Tea,1,2.12,2.12
10757,2023-01-14 10:24:31,Small Matcha Latte,2,5.06,8.6
10758,2023-01-14 10:26:20,Blueberry Muffin,2,2.46,4.92
10759,2023-01-14 10:57:14,Single Espresso,5,3.13,15.459999999999999
10760,2023-01-14 11:22:27,Scone,5,1.8,9.0
10761,2023-01-14 11:53:59,Double Espresso,1,3.13,3.13
10762,2023-01-14 11:57:21,Small Matcha Latte,1,4.24,4.24
10763,2023-01-14 12:01:34,Coffee Mug,1,11.04,11.04
10764,2023-01-14 12:07:28,Large Earl Grey,2,3.41,6.14
10765,2023-01-14 12:30:28,Chocolate Chip Cookie,2,2.2,4.4
10766,2023-01-14 12:37:51,Chocolate Chip Cookie,1,2.16,2.16
10767,2023-01-14 13:03:06,Small Latte,3,3.42,10.26
10768,2023-01-14 13:25:37,Chocolate Chip Cookie,2,1.94,3.88
10769,2023-01-14 14:06:45,Large Green Tea,1,2.62,2.62
10770,2023-01-14 14:20:46,Medium Latte,1,3.28,2.62
10771,2023-01-14 15:03:34,Tote Bag,1,13.8,13.8
10772,2023-01-14 15:05:47,Vegan Falafel Wrap,1,6.48,6.48
10773,2023-01-14 15:14:30,Large Americano,1,3.38,3.38
10774,2023-01-14 15:38:26,Medium Mocha,1,4.1,4.1
10775,2023-01-14 15:40:50,Small Americano,2,2.97,5.94
10776,2023-01-14 16:01:44,Chicken & Avocado Wrap,1,6.3,6.3
10777,2023-01-14 16:17:55,Small Chai Latte,1,3.12,3.12
10778,2023-01-14 16:18:52,Medium Earl Grey,1,3.5,3.5
10779,2023-01-14 16:37:50,Large Americano,1,2.83,2.83
10780,2023-01-14 16:53:42,Medium Latte,1,3.4,3.4
10781,2023-01-14 17:37:38,Ham & Cheese Croissant,1,6.05,6.05
10782,2023-01-14 17:47:24,Small Americano,3,2.83,8.49
10783,2023-01-14 18:44:19,Small Mocha,1,4.05,3.24
10784,2023-01-14 19:37:36,Small Americano,1,2.29,2.29
10785,2023-01-14 22:12:00,Medium Latte,1,4.32,4.32
10786,2023-01-14 23:43:30,Chocolate Chip Cookie,4,1.84,7.36
10787,2023-01-15 06:06:05,Medium Matcha Latte,1,4.8,4.8
10788,2023-01-15 06:58:55,Medium Cappuccino,1,3.68,3.68
10789,2023-01-15 06:59:13,Croissant,1,2.75,2.75
10790,2023-01-15 07:10:35,Large Cappuccino,2,4.6,9.2
10791,2023-01-15 07:13:40,Blueberry Muffin,2,2.74,5.48
10792,2023-01-15 07:28:47,Small Mocha,2,3.85,7.7
10793,2023-01-15 07:34:12,Medium Americano,4,2.82,11.28
10794,2023-01-15 07:37:33,Small Americano,5,2.21,9.95
10795,2023-01-15 07:41:18,Small Mocha,4,3.32,13.28
10796,2023-01-15 08:10:33,Large Berry Blast,3,5.17,15.459999999999999
10797,2023-01-15 08:21:48,Medium Berry Blast,2,4.51,9.02
10798,2023-01-15 08:24:17,Medium Americano,1,2.76,2.76
10799,2023-01-15 08:33:32,Medium Cappuccino,1,3.4,3.4
10800,2023-01-15 08:42:33,Small Cappuccino,2,3.49,6.98
